ward_id,segment_length_m,water_proximity,house_density,citizen_pressure,rainfall_sensor_mm,pump_runtime_hours,last_maintenance_days,blocked_target,mid_lat,mid_lon
85,4.0,0.0,109.0,0.49215,38.5576,7.4498,57.7438,1,23.713365,90.402697
85,4.0,0.0,109.0,0.43038,67.6269,8.5821,79.7915,1,23.713343,90.402693
85,4.0,0.0,109.0,0.77856,53.2494,6.3326,61.717,1,23.71335,90.402694
85,6.926,0.0,108.0,0.65796,60.1661,5.9685,86.3712,1,23.71335,90.402663
85,4.0,0.0,107.0,0.40321,67.0533,3.7455,97.2634,1,23.713355,90.402625
85,4.0,0.0,107.0,0.0,48.8913,5.1118,137.7894,1,23.713356,90.402607
85,4.0,0.0,106.0,0.50409,44.2502,5.2534,59.4504,1,23.713358,90.402585
85,4.0,0.0,101.0,0.6556,76.1397,7.4096,61.7999,1,23.713358,90.402565
85,4.0,0.0,99.0,0.43561,25.6634,7.5902,91.1856,1,23.71336,90.402552
85,4.0,0.0,97.0,0.21992,54.9613,3.3707,79.7413,1,23.713361,90.402539
85,4.0,0.0,97.0,0.50841,33.9361,5.2292,106.1205,1,23.713361,90.402526
85,4.0,0.0,95.0,0.10134,54.5666,1.9464,125.1844,1,23.713361,90.402516
85,4.0,0.0,94.0,0.17965,57.4301,2.7856,94.3223,1,23.713363,90.402503
85,4.0,0.0,94.0,0.38027,81.4244,5.2768,96.4254,1,23.713363,90.402492
85,4.0,0.0,94.0,0.42017,34.6548,5.6181,87.2832,1,23.713363,90.402481
85,4.0,0.0,94.0,0.52343,57.2977,6.4386,118.7246,1,23.713364,90.402466
85,4.0,0.0,93.0,0.34047,43.8519,6.8396,89.6549,1,23.713366,90.40245
85,4.0,0.0,91.0,0.71325,31.7915,7.2226,81.9501,1,23.713366,90.402435
85,4.0,0.0,91.0,0.64148,51.1064,5.3749,88.1922,1,23.713368,90.402421
85,4.0,0.0,89.0,0.53964,38.1464,5.1757,66.0371,1,23.713369,90.402403
85,4.0,0.0,89.0,0.69137,57.4257,4.6087,96.3255,1,23.713369,90.402387
85,4.0,0.0,87.0,0.63574,51.3453,4.0293,103.0972,1,23.71337,90.402374
85,4.0,0.0,86.0,0.49123,39.2895,4.9346,80.7677,1,23.713372,90.402362
85,4.0,0.0,85.0,0.48112,56.3036,4.3166,74.1389,1,23.713372,90.402349
85,4.0,0.0,84.0,0.24623,51.7515,4.9322,90.4649,1,23.713372,90.402338
85,4.0,0.0,84.0,0.309,43.0574,5.8303,90.8842,1,23.713372,90.402322
85,4.0,0.0,83.0,0.89384,58.305,2.8865,74.9771,1,23.713374,90.402309
85,9.667,0.0,145.0,0.29689,54.1939,6.7606,88.8594,1,23.713774,90.40286
85,4.0,0.0,148.0,0.51512,46.7748,9.0338,110.153,1,23.71376,90.402911
85,6.683,0.0,150.0,0.42091,39.7067,3.1073,88.9017,1,23.713751,90.40295
85,7.903,0.0,150.0,0.31157,49.3305,7.8412,82.375,1,23.713738,90.403014
85,6.553,0.0,152.0,0.59519,30.3414,5.68,98.3977,1,23.713726,90.403078
85,4.0,0.0,154.0,0.53969,39.9759,6.9742,97.4747,1,23.713718,90.403118
85,7.685,0.0,152.0,0.42924,66.8906,4.4218,85.23,1,23.71371,90.403163
85,6.466,0.0,153.0,0.50103,51.7806,6.1238,71.2918,1,23.713697,90.403226
85,8.079,0.0,154.0,0.36747,83.4751,3.8601,120.4677,1,23.713683,90.403289
85,6.249,0.0,155.0,0.64192,71.6514,5.5574,120.5548,1,23.713669,90.403352
85,6.515,0.0,154.0,0.39704,39.7803,8.1704,117.9417,1,23.713659,90.403409
85,6.279,0.0,154.0,0.31076,43.9321,3.3955,80.8645,1,23.71365,90.403466
85,4.161,0.0,154.0,0.43506,70.2096,4.4886,120.1977,1,23.713643,90.403513
85,5.48,0.0,154.0,0.41093,53.1002,5.3108,85.0779,1,23.713637,90.403556
85,6.609,0.0,154.0,0.50704,51.9614,8.0363,75.1192,1,23.71363,90.40361
85,8.565,0.0,154.0,0.62879,53.0798,6.5181,94.8761,1,23.713624,90.403678
85,8.02,0.0,154.0,0.30365,63.0236,4.7804,71.6468,1,23.713618,90.403752
85,10.451,0.0,154.0,0.5736,49.417,5.0914,137.9685,1,23.713605,90.403834
85,5.301,0.0,152.0,0.45023,47.158,5.2173,99.4984,1,23.713587,90.403903
85,4.036,0.0,151.0,0.61091,45.7279,6.2836,112.5562,1,23.713569,90.403941
85,5.202,0.0,147.0,0.33401,53.2728,3.6195,104.3075,1,23.713542,90.403971
85,4.0,0.0,146.0,0.48664,44.5073,5.4276,56.9047,1,23.713513,90.403991
85,5.69,0.0,146.0,0.51742,30.0915,6.055,108.4621,1,23.713477,90.404005
85,5.236,0.0,142.0,0.31109,34.4192,3.9213,69.9926,1,23.713431,90.404022
85,4.0,0.0,138.0,0.66561,48.8198,5.0342,115.3245,1,23.713392,90.404032
85,4.0,0.0,151.0,0.11999,38.6541,8.4631,72.2719,1,23.713576,90.40396
85,5.678,0.0,138.0,0.15073,57.4532,5.7698,73.9874,1,23.713394,90.404056
85,10.844,0.0,145.0,0.28579,48.1634,5.9069,88.3023,1,23.713465,90.404035
85,8.194,0.0,147.0,0.35355,55.8488,5.843,77.48,1,23.71354,90.403994
85,4.0,0.0,184.0,0.35766,63.7574,4.9521,80.4184,1,23.717562,90.404579
85,13.707,0.0,205.0,0.47218,54.4044,6.8488,72.1675,1,23.716513,90.405775
85,10.863,0.0,205.0,0.83375,46.7595,5.1422,130.7563,1,23.716603,90.40577
85,5.683,0.0,81.0,0.39718,44.275,5.9328,98.017,1,23.712724,90.405838
85,4.0,0.0,86.0,0.51164,48.0965,7.315,108.992,1,23.71276,90.405845
85,4.0,0.0,87.0,0.48937,56.4457,5.6776,92.922,1,23.712778,90.405848
85,8.142,0.0,89.0,0.28922,66.2658,5.1876,63.992,1,23.712821,90.405856
85,4.684,0.0,94.0,0.47359,58.2837,6.7298,95.2841,1,23.712877,90.405868
85,4.0,0.0,95.0,0.50291,55.3888,4.4872,120.2391,1,23.712915,90.405876
85,5.183,0.0,99.0,0.60122,39.3203,5.2267,106.7265,1,23.712955,90.405883
85,4.0,0.0,99.0,0.60354,55.6469,6.8079,105.1762,1,23.712988,90.40588
85,4.0,0.0,99.0,0.61182,44.5098,7.2266,96.2414,1,23.713003,90.405874
85,4.0,0.0,100.0,0.36785,65.5121,6.9193,119.8468,1,23.713024,90.405867
85,4.0,0.0,106.0,0.38693,60.2446,6.1694,70.2079,1,23.713045,90.405859
85,8.744,0.0,107.0,0.24028,48.4327,6.4865,109.1826,1,23.713089,90.405863
85,13.337,0.0,116.0,0.40522,32.4466,4.9115,118.0886,1,23.713188,90.405866
85,7.783,0.0,124.0,0.45406,54.3212,6.7139,38.6824,1,23.713283,90.405861
85,14.33,0.0,120.0,0.32378,47.9367,6.8487,84.7445,1,23.713259,90.405876
85,7.327,0.0,115.0,0.41989,53.1058,6.3646,74.1486,1,23.713161,90.405879
85,8.524,0.0,108.0,0.39488,49.8509,5.4286,21.0804,1,23.71309,90.405873
85,10.671,0.0,127.0,0.25809,41.9192,6.5843,14.0589,1,23.713303,90.405813
85,18.05,0.0,125.0,0.35965,42.6638,5.1424,91.1368,1,23.713247,90.405698
85,19.489,0.0,123.0,0.68394,57.9835,6.1913,70.7055,1,23.713157,90.405554
85,12.517,0.0,113.0,0.43077,42.2068,3.0516,115.343,1,23.713057,90.405455
85,11.524,0.0,107.0,0.39319,61.8895,5.3057,95.2974,1,23.712959,90.405409
85,10.204,0.0,99.0,0.50096,46.0042,7.9655,136.3906,1,23.712868,90.405373
85,10.719,0.0,93.0,0.57541,57.0097,5.0394,134.0085,1,23.712779,90.405343
85,4.0,0.0,123.0,0.57867,40.5347,7.4301,45.3098,1,23.713397,90.406222
85,8.495,0.0,126.0,0.589,53.1699,5.3574,111.7137,1,23.71339,90.406171
85,4.0,0.0,126.0,0.54212,56.2454,8.8831,90.6853,1,23.713385,90.406127
85,13.76,0.0,126.0,0.40316,55.9787,4.4179,111.9202,1,23.713373,90.406061
85,10.399,0.0,126.0,0.31979,51.015,4.7399,71.8661,1,23.713349,90.405955
85,4.353,0.0,126.0,0.49671,70.7303,2.3687,72.0461,1,23.71333,90.405891
85,6.435,0.0,142.0,0.53243,42.9484,6.7694,91.6381,1,23.713811,90.402793
85,19.413,0.0,136.0,0.29529,42.4835,4.5239,67.6455,1,23.713842,90.402681
85,9.458,0.0,125.0,0.62801,41.0352,3.941,123.328,1,23.713867,90.402554
85,8.881,0.0,120.0,0.24721,45.6897,5.0881,76.5582,1,23.71387,90.402471
85,17.982,0.0,109.0,0.59357,45.8811,9.5776,95.4771,1,23.71387,90.40235
85,15.318,0.0,95.0,0.42322,60.861,4.8966,83.6284,1,23.71387,90.4022
85,13.1,0.0,83.0,0.48468,64.9577,4.0923,46.367,1,23.713872,90.402072
85,11.885,0.0,76.0,0.5641,49.6307,6.2432,98.9558,1,23.713871,90.40196
85,10.546,0.0,67.0,0.56756,70.0982,7.5699,90.6612,1,23.71387,90.401859
85,8.881,0.0,63.0,0.65596,35.9088,4.1497,67.3419,1,23.71387,90.401771
85,9.438,0.0,57.0,0.52827,52.9064,7.2843,115.1881,1,23.713872,90.401689
85,13.431,0.0,55.0,0.38285,41.3565,6.8953,56.2295,0,23.713873,90.401586
85,4.585,0.0,53.0,0.44544,39.6941,6.2329,83.0254,1,23.713871,90.401505
85,7.405,0.0,153.0,0.44886,38.1129,5.4327,78.9235,1,23.713596,90.403918
85,11.429,0.0,154.0,0.63242,46.2362,7.4685,102.2958,1,23.713619,90.403836
85,16.391,0.0,154.0,0.46129,45.3778,7.4421,74.1054,1,23.713636,90.403712
85,16.137,0.0,154.0,0.33997,62.7957,4.5883,73.9469,1,23.713653,90.403567
85,12.558,0.0,157.0,0.51394,41.4621,5.2931,126.9346,1,23.713671,90.403439
85,14.436,0.0,155.0,0.51715,40.1564,3.6411,101.2406,1,23.713693,90.40332
85,13.932,0.0,156.0,0.47831,59.7192,6.2014,117.8528,1,23.713719,90.403194
85,23.729,0.0,154.0,0.34562,66.5658,6.945,115.5184,1,23.713752,90.403028
85,11.866,0.0,146.0,0.56462,53.7539,6.1435,84.4425,1,23.713788,90.402872
85,5.055,0.0,166.0,0.47816,53.5863,7.1563,126.5255,1,23.713801,90.404092
85,4.889,0.0,168.0,0.65102,50.8564,7.9939,125.2415,1,23.713846,90.404088
85,10.116,0.0,173.0,0.3019,54.1798,5.9192,105.5433,1,23.713914,90.404089
85,4.0,0.0,175.0,0.31363,40.2625,5.204,141.8637,1,23.71396,90.404107
85,10.677,0.0,178.0,0.57423,43.7422,6.0918,80.5028,1,23.714008,90.404118
85,4.0,0.0,182.0,0.49878,37.5911,3.9017,117.6904,1,23.714059,90.404128
85,15.986,0.0,187.0,0.62615,43.3915,7.1514,108.2047,1,23.714135,90.404143
85,33.415,0.0,202.0,0.49375,41.0642,6.3371,106.0075,1,23.714357,90.404156
85,4.0,0.0,207.0,0.31735,55.0654,5.2912,85.4976,1,23.714517,90.404171
85,11.388,0.0,195.0,0.37759,50.2146,7.3577,71.8469,1,23.714576,90.402964
85,4.0,0.0,197.0,0.38981,35.9672,7.8225,98.8991,1,23.714565,90.40303
85,11.016,0.0,201.0,0.48483,50.1978,2.8347,59.0837,1,23.714548,90.403094
85,6.435,0.0,202.0,0.3183,63.7574,5.3298,56.0206,1,23.714529,90.40317
85,12.148,0.0,201.0,0.54597,33.13,6.733,96.4956,1,23.714503,90.40325
85,6.847,0.0,203.0,0.54076,52.9687,6.5888,108.6538,1,23.714475,90.40333
85,4.0,0.0,202.0,0.49037,47.2329,3.1625,77.0761,1,23.714462,90.403368
85,16.371,0.0,206.0,0.20812,71.4601,4.898,116.7385,1,23.714467,90.403451
85,14.568,0.0,206.0,0.41532,49.6395,4.3574,132.9175,1,23.714477,90.40359
85,4.075,0.0,206.0,0.36202,34.8217,4.8265,102.7777,1,23.71449,90.403671
85,13.826,0.0,209.0,0.42173,52.8595,6.1288,107.4503,1,23.714551,90.403721
85,8.32,0.0,209.0,0.39011,53.0896,5.2289,106.4069,1,23.714558,90.404165
85,12.639,0.0,213.0,0.4106,22.7388,9.7944,73.8892,1,23.714651,90.40418
85,6.296,0.0,213.0,0.67297,27.7738,5.5968,99.6634,1,23.714735,90.404191
85,16.875,0.0,215.0,0.53444,41.239,6.0681,61.8243,1,23.714839,90.404198
85,15.023,0.0,220.0,0.18654,67.0423,6.284,80.6186,1,23.714982,90.404209
85,6.865,0.0,221.0,0.32239,52.7602,7.2669,102.0884,1,23.715077,90.40423
85,8.088,0.0,222.0,0.56421,26.1069,5.5994,107.7286,1,23.715131,90.404269
85,7.157,0.0,222.0,0.38988,66.9568,7.9546,145.0147,1,23.715186,90.404308
85,4.0,0.0,222.0,0.39883,36.324,7.0396,84.7305,1,23.715231,90.404324
85,14.432,0.0,222.0,0.22764,41.0459,7.1189,109.3424,1,23.715312,90.404325
85,17.547,0.0,222.0,0.38626,52.921,9.2273,88.6213,1,23.715456,90.404322
85,8.221,0.0,208.0,0.5058,55.1184,5.413,97.4253,1,23.715104,90.403017
85,9.303,0.0,213.0,0.34703,53.9558,4.852,74.3811,1,23.715094,90.403094
85,9.531,0.0,214.0,0.56335,53.766,6.0193,100.5467,1,23.71507,90.403176
85,12.197,0.0,216.0,0.3091,56.5056,4.8864,100.5614,1,23.715046,90.40327
85,4.391,0.0,217.0,0.48949,55.0578,4.6667,62.1449,1,23.715015,90.403331
85,8.966,0.0,218.0,0.47297,48.6419,7.6325,72.0565,1,23.714959,90.403353
85,7.818,0.0,217.0,0.36605,51.7101,3.1037,61.5286,1,23.714894,90.40339
85,10.731,0.0,215.0,0.44526,51.2447,6.9857,107.8031,1,23.71483,90.403443
85,7.49,0.0,213.0,0.51858,59.9062,4.2608,86.7876,1,23.714766,90.403494
85,12.625,0.0,213.0,0.60446,52.7948,6.4711,140.1872,1,23.714712,90.403565
85,12.719,0.0,213.0,0.55537,45.9541,5.5045,86.4379,1,23.714653,90.403663
85,5.117,0.0,211.0,0.48695,52.7554,7.3607,85.9916,1,23.714613,90.403733
85,10.657,0.0,210.0,0.60661,65.4298,6.0869,78.8659,1,23.714571,90.403835
85,31.096,0.0,209.0,0.47156,41.1943,4.0859,107.2019,1,23.714529,90.404017
85,5.678,0.0,206.0,0.78937,37.7624,7.906,72.0854,1,23.714479,90.404153
85,7.79,0.0,203.0,0.69162,42.9094,7.833,66.9395,1,23.714419,90.404148
85,19.708,0.0,200.0,0.41638,64.6014,1.2762,92.6411,1,23.714295,90.404139
85,14.432,0.0,188.0,0.529,57.3759,6.4983,109.8181,1,23.714142,90.404131
85,4.0,0.0,182.0,0.36509,65.462,5.6643,99.6468,1,23.714073,90.404119
85,4.0,0.0,182.0,0.57742,62.4471,5.1714,132.9517,1,23.714063,90.404106
85,9.562,0.0,178.0,0.17442,42.8784,4.2554,76.9544,1,23.714014,90.404106
85,4.0,0.0,176.0,0.86928,31.4039,3.7781,93.1822,1,23.71397,90.404096
85,4.0,0.0,175.0,0.5211,58.4221,8.6886,138.8647,1,23.713952,90.404083
85,13.017,0.0,171.0,0.36418,60.1708,7.7213,111.8121,1,23.713876,90.404078
85,5.117,0.0,166.0,0.45127,61.8426,5.9639,90.6729,1,23.713794,90.404079
85,16.867,0.0,166.0,0.5183,54.1678,5.2351,135.2129,1,23.713749,90.404745
85,24.873,0.0,173.0,0.44335,59.4173,4.0882,114.5851,1,23.713936,90.404734
85,22.481,0.0,188.0,0.42907,41.6655,4.3746,84.5449,1,23.714146,90.404754
85,9.885,0.0,200.0,0.57777,39.891,5.7399,70.6477,1,23.714288,90.404787
85,4.0,0.0,213.0,0.51963,62.8994,7.6527,106.9096,1,23.714708,90.404209
85,16.187,0.0,163.0,0.29718,56.1982,8.9443,84.8451,1,23.713732,90.404702
85,4.0,0.0,214.0,0.52295,47.4177,5.5865,91.0496,1,23.715089,90.403137
85,4.0,0.0,193.0,0.07915,45.3946,6.106,99.7592,1,23.714576,90.402912
85,4.0,0.0,207.0,0.52272,27.3291,4.65,111.1892,1,23.715115,90.402976
85,4.0,0.0,166.0,0.46416,46.5386,4.7195,79.4015,1,23.713816,90.40469
85,21.191,0.0,216.0,0.29885,38.3863,6.8908,75.9153,1,23.715066,90.403239
85,103.936,0.0,168.0,0.39647,43.6316,8.3438,78.8469,1,23.713841,90.405191
85,4.0,0.0,206.0,0.66724,55.2683,6.6057,118.2827,1,23.714506,90.40481
85,7.933,0.0,209.0,0.31435,53.699,5.0315,105.1357,1,23.714561,90.404184
85,11.634,0.0,213.0,0.28742,57.6141,6.3984,73.2868,1,23.714647,90.404201
85,12.347,0.0,202.0,0.50634,41.4648,9.0041,120.6554,1,23.714358,90.404865
85,18.353,0.0,200.0,0.77953,45.9289,5.3093,71.5643,1,23.714326,90.404999
85,7.549,0.0,200.0,0.02992,66.0555,6.3736,69.8716,1,23.714315,90.405115
85,39.297,0.0,200.0,0.56958,36.8376,7.717,93.9093,1,23.714317,90.405326
85,5.111,0.0,200.0,0.13778,38.0718,3.5819,121.0736,1,23.714318,90.405526
85,24.321,0.0,173.0,0.50339,75.7261,4.2717,101.0946,1,23.713938,90.404693
85,21.888,0.0,188.0,0.2373,39.5466,7.7985,137.549,1,23.714143,90.40472
85,29.777,0.0,203.0,0.62329,51.7325,3.2662,101.6526,1,23.714368,90.404776
85,4.0,0.0,207.0,0.75915,52.7163,5.9767,81.3834,1,23.715127,90.402982
85,7.6,0.0,210.0,0.41027,66.8636,4.7215,98.0263,1,23.715121,90.403025
85,8.042,0.0,213.0,0.62227,47.5194,6.4244,34.3712,1,23.715104,90.403093
85,55.324,0.0,159.0,0.45656,41.7642,6.4,123.2832,1,23.714052,90.402845
85,14.502,0.0,182.0,0.4422,75.2294,7.1047,112.9503,1,23.714365,90.402876
85,15.848,0.0,187.0,0.48987,37.954,5.2009,62.8627,1,23.7145,90.402897
85,23.062,0.0,196.0,0.39313,41.2543,8.2565,112.6856,1,23.714685,90.402927
85,16.296,0.0,199.0,0.65707,53.9303,6.8987,74.1891,1,23.714861,90.402952
85,18.964,0.0,204.0,0.43342,45.7386,6.413,76.0686,1,23.715018,90.402972
85,5.678,0.0,193.0,0.39819,36.2053,4.0965,72.5874,1,23.714568,90.402937
85,5.678,0.0,195.0,0.39153,72.1574,7.7757,115.3585,1,23.714564,90.402987
85,4.0,0.0,197.0,0.24345,45.2708,5.6143,75.2238,1,23.714557,90.403026
85,4.0,0.0,198.0,0.40664,54.5519,5.3747,50.2315,1,23.71455,90.40305
85,17.367,0.0,213.0,0.31189,49.3665,6.1554,101.122,1,23.714711,90.404288
85,14.06,0.0,213.0,0.36302,51.6915,7.917,78.4473,1,23.714698,90.404429
85,19.428,0.0,213.0,0.41553,59.0171,3.8806,63.9213,1,23.714644,90.404566
85,21.399,0.0,209.0,0.74216,44.9312,5.5844,94.0045,1,23.714556,90.404726
85,27.872,0.0,215.0,0.50663,56.9473,5.5862,121.4623,1,23.715218,90.403131
85,19.428,0.0,215.0,0.43137,46.8949,6.6277,161.5928,1,23.715431,90.403135
85,7.549,0.0,215.0,0.55798,38.8437,5.3115,44.4412,1,23.715552,90.403137
85,6.499,0.0,215.0,0.60258,35.4365,8.8847,67.4824,1,23.715615,90.403132
85,5.062,0.0,190.0,0.4912,57.7548,4.7745,79.4866,1,23.714558,90.402888
85,24.542,0.0,195.0,0.37256,41.7732,9.1025,80.1822,1,23.71469,90.402905
85,34.372,0.0,203.0,0.57279,54.1128,8.2073,107.4049,1,23.714954,90.402932
85,12.189,0.0,204.0,0.30213,66.2301,4.6235,81.3003,1,23.715142,90.402905
85,23.046,0.0,213.0,0.37529,57.9558,7.1773,97.7148,1,23.714691,90.404312
85,8.361,0.0,213.0,0.57989,50.8953,8.01,92.3111,1,23.71468,90.404452
85,18.321,0.0,211.0,0.65065,56.386,2.4229,113.5941,1,23.714632,90.40456
85,19.759,0.0,209.0,0.47257,74.2338,5.2689,69.8545,1,23.714546,90.404708
85,4.0,0.0,206.0,0.45571,72.6952,5.3343,84.868,1,23.714502,90.404797
85,22.469,0.0,203.0,0.2752,45.6268,6.1616,87.1105,1,23.71519,90.402892
85,18.145,0.0,191.0,0.35518,24.4016,3.352,118.4077,1,23.715308,90.402752
85,20.602,0.0,180.0,0.40267,42.9598,7.0256,63.504,1,23.715442,90.402642
85,10.103,0.0,176.0,0.78839,53.8251,5.9104,55.5212,1,23.715566,90.402592
85,8.509,0.0,176.0,0.18114,53.0953,6.2448,103.347,1,23.715649,90.402596
85,20.403,0.0,211.0,0.39776,42.0254,4.5031,132.9766,1,23.714605,90.404829
85,20.381,0.0,214.0,0.67965,63.7589,5.614,79.1624,1,23.714786,90.404853
85,16.89,0.0,220.0,0.09792,33.7961,6.7321,92.5069,1,23.714954,90.404864
85,14.334,0.0,221.0,0.35637,40.0994,4.6021,78.5335,1,23.715094,90.404864
85,11.32,0.0,222.0,0.30502,45.4094,3.3682,88.7531,1,23.715209,90.404851
85,10.643,0.0,222.0,0.29944,32.6892,6.6026,83.1044,1,23.715307,90.404834
85,14.77,0.0,222.0,0.37776,44.6108,6.0158,109.6754,1,23.715421,90.40483
85,4.0,0.0,216.0,0.47441,42.0493,6.0989,88.4747,1,23.714932,90.403372
85,7.42,0.0,217.0,0.43769,17.2583,8.2146,114.4842,1,23.714898,90.403397
85,10.872,0.0,215.0,0.5233,51.1105,5.0118,115.0258,1,23.714835,90.403449
85,7.007,0.0,213.0,0.45754,53.6736,5.9011,99.695,1,23.714773,90.403502
85,15.407,0.0,213.0,0.6092,59.0629,5.6717,92.0026,1,23.714715,90.403582
85,15.051,0.0,213.0,0.19448,49.9978,6.4728,114.3908,1,23.714648,90.403703
85,14.552,0.0,211.0,0.41284,57.372,4.023,82.4242,1,23.714592,90.403823
85,30.639,0.0,209.0,0.5068,46.1297,6.2729,66.9172,1,23.714545,90.40402
85,21.582,0.0,215.0,0.42931,40.7017,5.5367,88.6494,1,23.714814,90.404217
85,15.103,0.0,220.0,0.61214,44.8488,3.85,101.6944,1,23.714979,90.404232
85,6.073,0.0,221.0,0.33666,62.5576,3.941,92.2663,1,23.715072,90.404248
85,8.326,0.0,222.0,0.13108,54.2943,5.2365,128.6249,1,23.715124,90.404285
85,7.523,0.0,222.0,0.41943,55.9999,6.8904,86.0233,1,23.715181,90.404325
85,4.0,0.0,222.0,0.26019,54.6269,4.7541,78.7573,1,23.715229,90.404339
85,14.773,0.0,222.0,0.40294,49.0469,4.6513,89.9199,1,23.715312,90.404339
85,17.206,0.0,222.0,0.37586,60.914,9.6047,105.9188,1,23.715457,90.404336
85,12.758,0.0,203.0,0.55621,54.101,6.5763,132.8444,1,23.714436,90.404825
85,9.5,0.0,209.0,0.42862,48.5932,4.1818,64.0549,1,23.714534,90.40484
85,11.278,0.0,211.0,0.46792,34.9619,4.0507,74.2949,1,23.714627,90.404854
85,12.355,0.0,213.0,0.33202,25.4851,6.3371,101.7155,1,23.714732,90.404872
85,10.116,0.0,215.0,0.14055,34.3773,7.1496,79.4339,1,23.714832,90.404882
85,16.428,0.0,220.0,0.48759,50.624,7.3306,84.6405,1,23.714952,90.404885
85,14.108,0.0,221.0,0.37047,34.0094,8.7251,55.6668,1,23.71509,90.404882
85,12.372,0.0,222.0,0.41079,32.831,4.5867,80.9506,1,23.715208,90.404871
85,9.954,0.0,222.0,0.33665,47.1355,9.18,48.7433,1,23.715308,90.404856
85,8.217,0.0,222.0,0.26611,33.3265,7.1518,76.5607,1,23.715389,90.40485
85,7.688,0.0,222.0,0.48978,44.3779,8.6266,129.2935,1,23.71546,90.404852
85,5.548,0.0,202.0,0.4182,44.9272,5.8501,126.9064,1,23.714355,90.404806
85,8.658,0.0,185.0,0.60052,46.0396,5.3999,69.5405,1,23.717514,90.403632
85,17.396,0.0,185.0,0.21826,37.0254,4.6891,103.6687,1,23.717522,90.403515
85,26.125,0.0,182.0,0.32333,42.1006,5.1046,115.08,1,23.717536,90.403319
85,8.14,0.0,178.0,0.34557,57.4371,5.4689,101.7217,1,23.717539,90.403166
85,5.106,0.0,186.0,0.54594,70.8309,4.8226,118.2523,1,23.717497,90.403617
85,17.478,0.0,185.0,0.51515,59.338,6.5171,125.009,1,23.717503,90.403515
85,25.682,0.0,182.0,0.27726,56.938,6.951,79.692,1,23.717515,90.403322
85,9.929,0.0,178.0,0.481,47.1744,6.7268,77.9944,1,23.717517,90.403161
85,18.049,0.0,176.0,0.27149,49.0265,3.6204,97.716,1,23.717506,90.403036
85,30.815,0.0,167.0,0.56196,27.5277,1.8074,87.9303,1,23.71748,90.402817
85,5.292,0.0,154.0,0.82972,49.7053,7.3085,66.0743,1,23.717457,90.402657
85,11.034,0.0,149.0,0.32695,59.1304,5.0472,120.8473,1,23.717433,90.402587
85,7.198,0.0,142.0,0.28293,56.0026,8.0752,100.5097,1,23.717399,90.402513
85,5.76,0.0,139.0,0.34192,52.0706,10.8173,98.9884,1,23.717373,90.402461
85,4.131,0.0,136.0,0.44449,66.7823,8.2584,86.4593,1,23.717353,90.402421
85,4.0,0.0,133.0,0.44198,43.9909,4.5032,94.4018,1,23.717336,90.402396
85,4.283,0.0,130.0,0.12698,30.6869,4.327,105.1769,1,23.717312,90.402377
85,7.999,0.0,222.0,0.62846,56.6647,2.8254,81.7975,1,23.715595,90.404117
85,10.546,0.0,222.0,0.44263,47.8652,5.8164,79.7964,1,23.715595,90.404033
85,18.656,0.0,222.0,0.71498,40.3305,5.6587,67.1042,1,23.715579,90.403903
85,8.11,0.0,222.0,0.45253,47.0657,5.2901,61.3986,1,23.715561,90.403785
85,17.905,0.0,222.0,0.54919,33.4105,7.22,93.5193,1,23.715565,90.403667
85,15.786,0.0,222.0,0.50187,51.8606,10.6772,92.1731,1,23.715583,90.403517
85,12.482,0.0,221.0,0.35162,56.9493,3.9251,78.4458,1,23.715604,90.403391
85,11.57,0.0,217.0,0.31323,52.6524,6.3665,81.7122,1,23.715621,90.403284
85,7.427,0.0,216.0,0.40153,45.8997,2.872,46.4266,1,23.715635,90.4032
85,4.0,0.0,215.0,0.54359,53.7605,5.5614,121.0703,1,23.715642,90.403152
85,4.0,0.0,201.0,0.31263,24.0698,4.8395,61.113,1,23.717144,90.403848
85,4.0,0.0,201.0,0.38645,36.4923,4.8275,62.7389,1,23.717138,90.403869
85,4.0,0.0,201.0,0.60972,45.9638,11.1272,94.1222,1,23.71713,90.403886
85,4.0,0.0,201.0,0.36205,62.8924,3.135,72.7043,1,23.717119,90.403901
85,4.0,0.0,201.0,0.45805,50.0659,6.6103,84.2524,1,23.717105,90.403916
85,21.77,0.0,202.0,0.48209,45.7794,5.5589,114.673,1,23.717,90.403911
85,4.0,0.0,203.0,0.65562,50.1069,9.1725,136.5235,1,23.716893,90.403903
85,4.0,0.0,204.0,0.28905,57.9276,2.9512,88.5826,1,23.716878,90.403909
85,4.0,0.0,205.0,0.22931,44.752,7.3086,81.4625,1,23.71687,90.403919
85,6.602,0.0,205.0,0.30326,52.2776,3.7081,101.7901,1,23.716859,90.403954
85,22.297,0.0,206.0,0.61046,36.4219,3.2996,119.4229,1,23.716829,90.40408
85,20.18,0.0,206.0,0.60464,53.362,7.8585,91.5811,1,23.716788,90.404267
85,4.0,0.0,206.0,0.55131,50.6775,4.1255,122.5222,1,23.716766,90.404369
85,4.0,0.0,206.0,0.19759,39.0968,6.6359,120.2376,1,23.716759,90.404387
85,4.0,0.0,206.0,0.43241,68.3174,4.5526,123.5371,1,23.716749,90.404396
85,4.0,0.0,206.0,0.55796,49.1069,3.9447,78.8213,1,23.716732,90.404403
85,10.472,0.0,206.0,0.55558,56.0261,8.0525,75.2282,1,23.716682,90.404431
