ward_id,water_proximity,drainage_congestion,impervious_surface,elevation_proxy,rainfall_sensor_mm,citizen_flood_pressure,target_risk,lat,lon
58,1.0,0.50582,1.0,0.51963,28.1708,0.68302,0.58284,23.74458,90.359598
58,1.0,0.54115,1.0,0.6571,28.9933,0.40126,0.778613,23.751311,90.360657
58,1.0,0.56379,1.0,0.65915,62.029,0.37426,0.671622,23.751592,90.360613
59,1.0,0.53799,1.0,0.57173,34.4267,0.53302,0.640192,23.737075,90.37456
59,1.0,0.46946,1.0,0.60817,47.0236,0.33416,0.643678,23.738038,90.373944
60,1.0,0.41378,1.0,0.56834,48.7395,0.21621,0.597591,23.740218,90.358719
60,1.0,0.43271,1.0,0.60224,11.1535,0.34433,0.505399,23.744176,90.356478
60,1.0,0.40105,1.0,0.56765,18.5484,0.2312,0.595159,23.739653,90.355261
60,1.0,0.4751,1.0,0.60679,31.4381,0.37363,0.654337,23.738996,90.359699
60,1.0,0.59975,0.06498,0.49188,57.8001,0.44423,0.56237,23.722859,90.331772
60,1.0,0.42152,1.0,0.54121,53.6743,0.37485,0.624807,23.740576,90.361054
60,1.0,0.48069,1.0,0.51387,39.012,0.47787,0.730953,23.742019,90.355659
60,1.0,0.48531,0.92609,0.54217,0.0,0.17822,0.543017,23.736978,90.355462
60,1.0,0.4588,1.0,0.52135,20.6816,0.30691,0.669277,23.737852,90.359577
60,1.0,0.52373,1.0,0.62968,53.8882,0.53643,0.757664,23.738043,90.358257
60,1.0,0.46339,1.0,0.5525,60.5299,0.28251,0.61909,23.73692,90.360622
60,1.0,0.4579,1.0,0.57643,16.1035,0.2627,0.610057,23.737181,90.362228
60,1.0,0.36651,1.0,0.49998,42.6916,0.34959,0.656879,23.733887,90.363158
60,1.0,0.42893,1.0,0.53315,67.432,0.15597,0.622751,23.734983,90.362659
60,1.0,0.49987,1.0,0.49679,23.89,0.39666,0.694841,23.73354,90.363401
60,1.0,0.44106,1.0,0.50505,19.5948,0.43142,0.607114,23.73337,90.363813
60,1.0,0.43003,1.0,0.47874,32.6881,0.41342,0.713418,23.733132,90.364446
60,1.0,0.38821,1.0,0.67309,59.2656,0.31417,0.704457,23.736284,90.362376
60,1.0,0.45135,0.06498,0.49265,39.1069,0.24911,0.437856,23.722564,90.338833
60,1.0,0.5192,1.0,0.57534,36.521,0.10323,0.570481,23.743046,90.360753
60,1.0,0.46766,1.0,0.55297,15.0989,0.62091,0.762218,23.729769,90.348723
60,1.0,0.49031,0.06498,0.54845,30.8269,0.37199,0.490801,23.722325,90.353613
60,1.0,0.41775,0.06498,0.55295,37.449,0.11032,0.384399,23.732047,90.342272
60,1.0,0.45976,0.06498,0.55369,26.1033,0.39931,0.431381,23.750763,90.34631
60,1.0,0.42711,0.98164,0.55705,23.5667,0.23941,0.525919,23.743374,90.354168
60,1.0,0.40919,0.87053,0.56101,42.7644,0.12892,0.643888,23.744418,90.358411
60,0.95763,0.45357,1.0,0.49859,59.0648,0.37548,0.740742,23.733713,90.355799
61,0.43935,0.45309,0.05553,0.60562,33.0456,0.44637,0.29591,23.790634,90.380697
62,1.0,0.57189,1.0,0.54807,32.8472,0.47738,0.642759,23.75059,90.3904
62,1.0,0.53574,1.0,0.59408,36.2234,0.41615,0.716369,23.749606,90.394312
62,1.0,0.5038,1.0,0.51828,39.2588,0.25779,0.627342,23.751076,90.388483
62,1.0,0.57407,1.0,0.56326,28.2558,0.32616,0.638766,23.751283,90.387832
63,1.0,0.47936,1.0,0.50361,11.9221,0.3566,0.639427,23.757304,90.377917
64,0.83492,0.50543,0.1162,0.69327,37.3043,0.00444,0.379468,23.808748,90.394616
65,1.0,0.59924,1.0,0.57434,42.3702,0.19463,0.658708,23.73431,90.381891
65,1.0,0.55183,1.0,0.5745,20.69,0.40975,0.637498,23.734048,90.37981
65,1.0,0.59889,0.55383,0.42629,38.2948,0.55622,0.626959,23.732417,90.377359
65,1.0,0.64087,0.52605,0.61298,1.3113,0.76874,0.549248,23.730978,90.377593
65,1.0,0.54444,0.13716,0.42723,32.5522,0.56261,0.509835,23.730787,90.374759
65,1.0,0.60321,1.0,0.57234,56.9592,0.0,0.606327,23.735476,90.379717
65,1.0,0.63596,1.0,0.42844,18.7933,0.40041,0.650879,23.735747,90.380917
65,1.0,0.54174,1.0,0.59837,48.0861,0.56884,0.679363,23.736417,90.378875
65,0.98681,0.60206,1.0,0.44709,28.237,0.56597,0.75369,23.734284,90.380796
65,0.99082,0.5415,1.0,0.50744,69.7376,0.40877,0.751108,23.735686,90.381636
66,1.0,0.51516,0.44235,0.48383,14.7834,0.2676,0.459988,23.74202,90.398648
66,1.0,0.3568,1.0,0.42432,29.0445,0.08925,0.592325,23.741245,90.410238
66,1.0,0.50885,1.0,0.56876,29.4772,0.32828,0.687656,23.739643,90.407247
66,1.0,0.51005,0.85901,0.44959,32.931,0.21812,0.642833,23.743341,90.398785
66,1.0,0.49943,1.0,0.55943,23.8963,0.38098,0.579054,23.741283,90.406788
66,1.0,0.47881,0.13679,0.43836,9.4284,0.38692,0.429249,23.738974,90.399611
66,1.0,0.42809,1.0,0.57928,32.8295,0.19933,0.528622,23.739206,90.408735
66,1.0,0.5967,0.10901,0.4913,23.0626,0.42183,0.431622,23.738411,90.400265
66,1.0,0.40545,1.0,0.50874,62.1888,0.13198,0.611869,23.744259,90.403884
66,1.0,0.48996,1.0,0.49116,6.3223,0.37996,0.577527,23.741645,90.404188
66,1.0,0.47044,1.0,0.42935,21.9171,0.39059,0.6537,23.739448,90.408192
67,1.0,0.60813,1.0,0.51127,72.2677,0.19667,0.800104,23.752158,90.39983
67,1.0,0.63149,0.14193,0.54215,53.7691,0.36997,0.616671,23.764643,90.411724
67,1.0,0.58375,1.0,0.61052,52.2699,0.37819,0.766744,23.753246,90.404882
67,1.0,0.60347,1.0,0.45523,61.3699,0.80339,0.81005,23.752752,90.403478
67,1.0,0.58506,1.0,0.46457,18.3437,0.45382,0.692854,23.748001,90.406227
68,1.0,0.44173,1.0,0.46074,79.5264,0.17997,0.676179,23.764643,90.411724
68,1.0,0.56282,1.0,0.4678,34.4623,0.33516,0.757218,23.749998,90.411688
69,1.0,0.3758,0.15908,0.54416,36.9078,0.34764,0.349901,23.736142,90.401302
69,1.0,0.39596,0.27019,0.45609,19.7489,0.4805,0.475824,23.730586,90.399087
69,1.0,0.45034,0.07575,0.48554,17.3105,0.32494,0.434718,23.738411,90.400265
69,1.0,0.39086,0.24241,0.54177,43.1392,0.55046,0.542831,23.730043,90.396811
69,1.0,0.55805,0.32575,0.53393,52.5558,0.53666,0.602036,23.735283,90.402927
69,1.0,0.45017,0.99241,0.44457,26.7469,0.3933,0.605058,23.733937,90.405571
69,1.0,0.3469,0.57575,0.51035,48.7469,0.40455,0.555165,23.731188,90.403804
70,1.0,0.47674,0.74981,0.54132,39.5412,0.48769,0.582223,23.729214,90.393448
70,1.0,0.42977,0.6387,0.47852,21.2015,0.39371,0.549947,23.723298,90.389782
70,1.0,0.42612,0.19425,0.52405,28.8063,0.37042,0.377394,23.730043,90.396811
70,1.0,0.45814,0.36092,0.45265,17.42,0.32295,0.448916,23.729052,90.396517
71,1.0,0.39942,0.11072,0.55145,21.3256,0.65396,0.304289,23.736142,90.401302
71,1.0,0.42569,0.49961,0.58159,29.7531,0.68674,0.519094,23.74202,90.398648
71,1.0,0.54023,0.66628,0.60913,33.376,0.33537,0.546094,23.742321,90.397966
71,1.0,0.5463,1.0,0.48396,52.6749,0.63302,0.733823,23.737995,90.393645
71,1.0,0.42263,1.0,0.591,15.2892,0.13717,0.544233,23.737416,90.392348
71,1.0,0.45023,0.27739,0.45314,15.4171,0.24329,0.377416,23.738974,90.399611
71,1.0,0.50072,0.61072,0.57192,49.2023,0.28471,0.513773,23.733628,90.392748
72,1.0,0.45923,1.0,0.54434,0.0,0.31583,0.689297,23.728593,90.366738
72,1.0,0.58067,1.0,0.54799,64.4706,0.37943,0.813541,23.726633,90.369334
72,1.0,0.45243,1.0,0.46394,49.1583,0.34743,0.674358,23.730787,90.374759
72,1.0,0.46571,1.0,0.6607,0.0,0.29005,0.475459,23.730104,90.362311
72,1.0,0.5958,1.0,0.62171,51.3607,0.50476,0.8003,23.72963,90.360757
72,1.0,0.50956,1.0,0.50203,11.2529,0.25382,0.633731,23.728059,90.36173
72,1.0,0.51019,1.0,0.51743,46.4025,0.0,0.716719,23.728362,90.360453
72,1.0,0.42031,1.0,0.56047,31.8252,0.48346,0.732907,23.727706,90.362553
72,1.0,0.56935,1.0,0.45202,57.6374,0.43445,0.718796,23.728463,90.362624
72,1.0,0.47554,1.0,0.50062,0.8073,0.5303,0.663716,23.728907,90.362015
72,1.0,0.5334,1.0,0.48962,57.5216,0.29007,0.733471,23.725301,90.366989
72,1.0,0.48738,1.0,0.53448,67.8598,0.60099,0.734586,23.725253,90.363611
72,1.0,0.47971,1.0,0.47726,29.1997,0.3031,0.683979,23.723505,90.370643
72,1.0,0.35665,1.0,0.52991,16.6865,0.38675,0.673315,23.733132,90.364446
72,1.0,0.51809,1.0,0.54157,26.1621,0.24007,0.711259,23.728904,90.367537
72,1.0,0.46462,1.0,0.62212,43.7227,0.5008,0.724513,23.727255,90.367464
72,1.0,0.50531,1.0,0.55386,35.116,0.27295,0.761689,23.731281,90.366404
72,1.0,0.57098,1.0,0.6548,41.6399,0.35442,0.727184,23.732677,90.365029
72,1.0,0.47973,1.0,0.52127,50.8132,0.45848,0.759745,23.732444,90.365414
73,1.0,0.54817,1.0,0.49063,63.0892,0.2526,0.799492,23.730978,90.377593
73,1.0,0.57919,1.0,0.53171,47.9149,0.19969,0.695259,23.730787,90.374759
73,1.0,0.61506,0.39444,0.56072,41.1945,0.48457,0.636393,23.723505,90.370643
74,1.0,0.61612,1.0,0.55347,58.7157,0.4141,0.794381,23.719363,90.381018
74,1.0,0.65118,1.0,0.45254,35.5371,0.51548,0.805955,23.714957,90.383688
74,1.0,0.60918,1.0,0.49385,10.9495,0.37393,0.695336,23.714722,90.382368
75,0.81168,0.57444,0.17388,0.67193,46.1791,0.3782,0.48844,23.796013,90.398168
76,1.0,0.52594,0.75139,0.57056,30.5443,0.41139,0.57391,23.730398,90.388683
76,1.0,0.47719,1.0,0.52581,0.0,0.20036,0.531382,23.731284,90.386645
76,1.0,0.52164,0.80694,0.48807,57.4332,0.60474,0.710342,23.730963,90.383867
76,1.0,0.46612,0.94583,0.57409,49.7232,0.48014,0.624423,23.730004,90.38438
76,1.0,0.54423,1.0,0.61268,6.6659,0.5182,0.522154,23.728194,90.387151
76,1.0,0.45203,1.0,0.38986,10.8508,0.58053,0.642716,23.726177,90.385776
76,1.0,0.43957,1.0,0.54559,24.2751,0.246,0.643609,23.725089,90.383411
77,1.0,0.51891,1.0,0.46352,59.1158,0.27785,0.764915,23.725936,90.402484
77,1.0,0.61922,1.0,0.56611,69.2247,0.34765,0.648259,23.722115,90.398033
77,0.96152,0.51776,1.0,0.45324,31.6959,0.45931,0.771029,23.723228,90.400191
77,0.958,0.60151,1.0,0.56379,56.1741,0.65722,0.787962,23.723468,90.400251
77,0.96193,0.58101,1.0,0.50773,50.6773,0.39502,0.743208,23.721677,90.40083
77,0.9559,0.56502,1.0,0.50884,64.3733,0.5145,0.744543,23.723027,90.40087
77,0.95697,0.50961,1.0,0.46541,38.0698,0.63002,0.711766,23.72274,90.401066
77,0.95754,0.56086,1.0,0.49275,18.9704,0.28718,0.588597,23.723052,90.400705
77,0.95553,0.62984,1.0,0.47535,27.871,0.10096,0.698982,23.72233,90.401599
77,0.95542,0.54934,1.0,0.55126,24.7426,0.68227,0.692115,23.722378,90.401559
77,0.95546,0.48722,1.0,0.55881,36.0577,0.52774,0.6063,23.72236,90.401574
77,0.95592,0.61177,1.0,0.42777,41.9435,0.47347,0.736312,23.722211,90.401684
77,0.95763,0.54073,1.0,0.47796,17.3202,0.52666,0.68834,23.722255,90.401495
77,0.95734,0.60136,1.0,0.46022,89.084,0.37949,0.811712,23.722319,90.401456
77,0.95934,0.53671,1.0,0.49722,34.6819,0.08151,0.611688,23.723179,90.401785
77,0.96273,0.50222,1.0,0.46998,29.0918,0.23563,0.732636,23.723394,90.401858
77,0.95786,0.56652,1.0,0.52341,41.1321,0.38844,0.609337,23.72305,90.401788
77,0.96147,0.60259,1.0,0.44607,32.5517,0.38997,0.742162,23.723339,90.401805
77,0.96014,0.46395,1.0,0.4914,33.7746,0.39329,0.699025,23.72326,90.401772
77,0.95537,0.56605,1.0,0.55926,23.6712,0.25628,0.715701,23.722623,90.401319
77,0.95623,0.51448,1.0,0.45916,45.9433,0.49879,0.684968,23.722651,90.401218
77,0.95509,0.56304,1.0,0.49319,0.0,0.34008,0.623581,23.722581,90.401384
77,0.9568,0.58563,1.0,0.39199,28.5105,0.19965,0.680833,23.72321,90.401538
77,0.95607,0.48367,1.0,0.43902,52.1367,0.14758,0.654208,23.722632,90.401251
77,0.95366,0.54147,1.0,0.50985,30.1154,0.20139,0.666101,23.723399,90.400688
77,0.9552,0.41957,1.0,0.45585,42.0099,0.37544,0.745244,23.723437,90.400519
77,0.95486,0.5406,1.0,0.4425,8.5404,0.58111,0.746428,23.723228,90.400757
77,0.94548,0.50906,1.0,0.49492,30.9852,0.28289,0.63893,23.72002,90.400572
77,0.94813,0.58257,1.0,0.37773,28.6941,0.23108,0.719069,23.719635,90.399962
77,0.94812,0.53415,1.0,0.49201,47.2719,0.42178,0.63876,23.71968,90.400007
77,0.95689,0.45411,1.0,0.46639,15.5664,0.52715,0.558052,23.72052,90.400102
77,0.95403,0.59834,1.0,0.52848,36.6286,0.17277,0.61456,23.720743,90.400568
77,0.95749,0.50183,1.0,0.39508,29.6106,0.43108,0.669074,23.720639,90.40017
77,0.95683,0.55761,1.0,0.44475,34.6296,0.43333,0.668829,23.72056,90.400148
77,0.94884,0.60286,1.0,0.49895,27.1949,0.47608,0.682252,23.719812,90.400079
77,0.94843,0.50716,1.0,0.49882,76.311,0.27155,0.744841,23.71976,90.400061
77,0.95594,0.48731,1.0,0.51455,23.4368,0.17637,0.576272,23.720414,90.400077
77,0.95167,0.57627,1.0,0.44404,34.294,0.56105,0.671264,23.720035,90.40006
77,0.9564,0.62506,1.0,0.58981,14.1393,0.42514,0.619257,23.720521,90.400145
77,0.95746,0.56396,1.0,0.47886,54.6629,0.12604,0.666095,23.72068,90.400214
77,0.95203,0.56648,1.0,0.54417,28.7783,0.19143,0.631869,23.720126,90.40012
77,0.94552,0.48345,1.0,0.45701,65.1968,0.39549,0.680909,23.72003,90.400579
77,0.9456,0.62083,1.0,0.46055,58.8284,0.39212,0.742647,23.720052,90.400594
77,0.9484,0.53365,1.0,0.49757,43.5293,0.40459,0.64205,23.719782,90.400086
77,0.94886,0.61708,1.0,0.45574,18.0137,0.52766,0.70447,23.720543,90.400808
77,0.94569,0.5825,1.0,0.4862,17.955,0.20116,0.757762,23.720075,90.40061
77,0.95633,0.59029,1.0,0.51945,67.6277,0.41037,0.696838,23.72068,90.400309
77,0.95494,0.50015,1.0,0.48773,4.3412,0.37039,0.623085,23.720358,90.400106
77,0.95341,0.56145,1.0,0.50576,42.6817,0.51587,0.69094,23.720644,90.400522
77,0.955,0.58391,1.0,0.42668,37.5723,0.39648,0.687555,23.720665,90.400408
77,0.95384,0.53771,1.0,0.40242,46.7897,0.41554,0.740537,23.720278,90.40012
77,0.94998,0.59061,1.0,0.48423,14.4152,0.2184,0.663485,23.719932,90.400101
77,0.947,0.52199,1.0,0.41946,53.5751,0.5037,0.77575,23.720311,90.400734
77,0.96815,0.56374,1.0,0.50496,48.8444,0.28092,0.658778,23.720056,90.398681
77,0.96192,0.5236,1.0,0.52898,42.6913,0.31059,0.716368,23.719169,90.398323
77,0.9684,0.51169,1.0,0.45892,32.4543,0.39814,0.72491,23.72005,90.398654
77,0.96237,0.49047,1.0,0.54581,37.7836,0.39246,0.662798,23.721201,90.400317
77,0.95377,0.53948,1.0,0.53976,50.2265,0.18522,0.597539,23.719261,90.399107
77,0.9517,0.54046,1.0,0.4414,41.2937,0.21111,0.645775,23.719287,90.39931
77,0.95379,0.52699,1.0,0.52272,68.746,0.51965,0.762171,23.719025,90.398871
77,0.94379,0.5966,1.0,0.55349,41.5257,0.57672,0.709,23.718628,90.399324
77,0.94835,0.47872,1.0,0.46638,17.9175,0.51513,0.629779,23.718814,90.399122
77,0.96611,0.59016,1.0,0.47078,31.3116,0.4352,0.670882,23.721503,90.400302
77,0.97544,0.56752,1.0,0.51327,73.8364,0.48522,0.82124,23.721396,90.399402
77,0.96607,0.51846,1.0,0.46929,30.5439,0.37622,0.700356,23.721154,90.399955
77,0.97341,0.52435,1.0,0.48075,16.2657,0.35341,0.663165,23.721295,90.399473
77,0.95925,0.46169,1.0,0.56674,51.2198,0.44293,0.732872,23.720088,90.399469
77,0.97525,0.5131,1.0,0.53726,62.2525,0.45343,0.676239,23.720648,90.398669
77,0.97724,0.65002,1.0,0.55281,45.6818,0.3429,0.792228,23.721248,90.3991
77,0.96556,0.55427,1.0,0.39939,50.1066,0.50132,0.766267,23.720176,90.399021
77,0.9588,0.45625,1.0,0.49324,21.7467,0.40514,0.63058,23.720888,90.400307
77,0.95766,0.46468,1.0,0.51095,38.3662,0.41764,0.624592,23.719919,90.399436
77,0.97333,0.57163,1.0,0.40274,36.3403,0.27642,0.628976,23.720895,90.39908
77,0.95903,0.50911,1.0,0.48087,13.5737,0.16045,0.635804,23.720007,90.399407
77,0.95101,0.60686,1.0,0.41652,37.8828,0.23209,0.656741,23.719629,90.399711
77,0.94299,0.57809,1.0,0.42634,25.1354,0.46347,0.73344,23.71905,90.399813
77,0.94347,0.49592,1.0,0.55893,35.4066,0.46663,0.699777,23.719111,90.399834
77,0.94806,0.59907,1.0,0.52114,65.7522,0.31099,0.698046,23.71959,90.399923
77,0.93352,0.56263,1.0,0.52583,50.6699,0.49035,0.667664,23.718528,90.400096
77,0.93313,0.62759,1.0,0.5328,43.5902,0.33551,0.665355,23.71912,90.400722
77,0.93269,0.58656,1.0,0.39562,53.5271,0.05917,0.641004,23.719105,90.400744
77,0.93317,0.45525,1.0,0.53913,45.5843,0.1555,0.561676,23.71877,90.400368
77,0.93317,0.60924,1.0,0.48336,47.9405,0.41103,0.676461,23.718852,90.40045
77,0.9371,0.54938,1.0,0.4092,17.1055,0.22924,0.681425,23.719306,90.40057
77,0.95491,0.5717,1.0,0.57329,38.7842,0.27355,0.610843,23.722538,90.401443
77,0.95534,0.43834,1.0,0.49623,14.9712,0.46026,0.610655,23.722214,90.40173
77,0.93222,0.64937,1.0,0.53635,43.7766,0.2823,0.644981,23.718146,90.399825
77,0.93619,0.60868,1.0,0.50204,57.297,0.07252,0.661669,23.718537,90.399879
77,0.93587,0.54019,1.0,0.50725,28.8013,0.34031,0.665759,23.718533,90.399901
77,0.93689,0.56161,1.0,0.47685,48.5436,0.41661,0.733373,23.718541,90.399823
77,0.93368,0.50263,1.0,0.5166,50.8938,0.39453,0.690706,23.718501,90.400056
77,0.96051,0.52948,1.0,0.49824,39.3279,0.28534,0.659926,23.723073,90.400432
77,0.96131,0.50439,1.0,0.44463,68.5104,0.54274,0.736757,23.723038,90.400399
77,0.96452,0.56277,1.0,0.50181,21.1709,0.21038,0.583712,23.722563,90.400601
77,0.9795,0.55375,1.0,0.5616,60.0712,0.15743,0.664178,23.722029,90.399689
77,0.97358,0.51754,1.0,0.52926,56.4405,0.46561,0.663269,23.722124,90.40027
77,0.95802,0.55012,1.0,0.5629,49.9692,0.40409,0.699592,23.723042,90.400674
77,0.97051,0.4823,1.0,0.54408,26.7136,0.38679,0.758618,23.72214,90.400515
77,0.97126,0.62543,1.0,0.4638,44.4859,0.31924,0.753075,23.722547,90.400044
77,0.9736,0.63809,1.0,0.4751,36.9268,0.41903,0.739707,23.722126,90.400266
77,0.97349,0.58327,1.0,0.34549,18.106,0.34579,0.695831,23.722074,90.400245
77,0.97571,0.43989,1.0,0.52985,60.2122,0.5427,0.716415,23.722361,90.399852
77,0.9745,0.54214,1.0,0.52154,43.5445,0.37641,0.747076,23.722098,90.400183
77,0.9685,0.51953,1.0,0.54831,13.9484,0.43569,0.540147,23.721958,90.400554
77,0.97654,0.58599,1.0,0.5548,57.6666,0.49728,0.753149,23.722314,90.399829
77,0.97409,0.58873,1.0,0.43638,53.9736,0.56539,0.794957,23.722088,90.400209
77,0.97853,0.54755,1.0,0.47918,13.1828,0.42983,0.718426,23.721607,90.39935
77,0.9715,0.61116,1.0,0.49149,8.0803,0.32003,0.564804,23.722227,90.400344
77,0.97422,0.66661,1.0,0.42418,17.368,0.30315,0.668533,23.722466,90.399873
77,0.97596,0.54642,1.0,0.50075,58.2455,0.5043,0.658507,23.722173,90.400018
77,0.97103,0.45666,1.0,0.56408,19.0902,0.42273,0.640436,23.722631,90.39998
77,0.97105,0.50625,1.0,0.4741,40.4543,0.34927,0.640209,23.722016,90.400394
77,0.97375,0.54052,1.0,0.46712,50.4648,0.2761,0.685064,23.722295,90.400085
77,0.96518,0.499,1.0,0.49665,50.2932,0.42521,0.630928,23.722506,90.400601
77,0.97307,0.67245,1.0,0.53473,52.2829,0.38623,0.694519,23.722287,90.40015
77,0.95521,0.52812,1.0,0.45575,31.4187,0.37403,0.696621,23.722587,90.401368
77,0.95517,0.51738,1.0,0.45371,42.7894,0.28211,0.585063,23.722503,90.401456
77,0.95612,0.6301,1.0,0.46689,47.7941,0.22962,0.550582,23.721862,90.40151
77,0.94494,0.48748,1.0,0.56158,23.1456,0.31015,0.599357,23.720692,90.401289
77,0.94364,0.60383,1.0,0.5459,16.529,0.61164,0.677211,23.720599,90.401307
77,0.94145,0.44767,1.0,0.53662,35.8564,0.52045,0.68115,23.72036,90.401255
77,0.9451,0.54746,1.0,0.44191,38.4709,0.29047,0.683269,23.720706,90.40129
78,1.0,0.56429,1.0,0.46918,0.0,0.29116,0.521316,23.721869,90.396085
78,1.0,0.46855,1.0,0.55936,5.4813,0.0,0.522173,23.720075,90.396002
78,0.98318,0.47638,1.0,0.52104,45.6617,0.5486,0.657135,23.719994,90.394654
78,0.98337,0.49882,1.0,0.52956,42.9566,0.07511,0.612638,23.719784,90.394879
78,0.98407,0.61571,1.0,0.56714,28.9768,0.52284,0.681935,23.719495,90.395228
78,0.98316,0.48785,1.0,0.46302,34.2426,0.24914,0.647075,23.719814,90.394831
78,0.98432,0.49158,1.0,0.49883,40.3818,0.55681,0.658787,23.719512,90.395232
78,0.98208,0.56473,1.0,0.48349,59.3034,0.4578,0.720369,23.719986,90.394567
78,0.98192,0.52843,1.0,0.46163,60.3282,0.07287,0.679429,23.719897,90.394644
78,0.98201,0.59236,1.0,0.45362,14.0745,0.22347,0.588649,23.719897,90.39465
78,0.98305,0.39519,1.0,0.48551,38.6984,0.25664,0.583569,23.71999,90.394646
78,0.98121,0.57339,1.0,0.42033,66.2844,0.39266,0.692493,23.719988,90.394492
78,0.98028,0.55404,1.0,0.50248,0.0,0.26489,0.605953,23.720349,90.394599
78,0.98045,0.61688,1.0,0.60683,57.4647,0.26677,0.644737,23.720373,90.394639
78,0.97963,0.49645,1.0,0.44954,19.0344,0.3904,0.64107,23.72074,90.394936
78,0.98196,0.42547,1.0,0.46177,51.6846,0.39252,0.696126,23.720753,90.395147
78,0.97713,0.52385,1.0,0.44482,43.7618,0.53763,0.778163,23.719713,90.39442
78,0.97562,0.50434,1.0,0.4035,33.6085,0.51574,0.688208,23.719602,90.394403
78,0.98764,0.58301,1.0,0.50785,29.7465,0.34052,0.752104,23.719543,90.395483
78,0.99337,0.52999,1.0,0.45247,8.2152,0.10736,0.587884,23.720087,90.395451
78,0.99064,0.37929,1.0,0.48059,27.246,0.3563,0.579187,23.719907,90.395374
78,0.98721,0.60737,1.0,0.53917,7.9032,0.20871,0.612778,23.719631,90.395359
78,0.98691,0.45416,1.0,0.54076,7.7418,0.40315,0.589735,23.719707,90.395258
78,0.98686,0.49577,1.0,0.42765,29.178,0.29812,0.641868,23.719707,90.395253
78,0.98668,0.55343,1.0,0.4564,25.7907,0.40709,0.756379,23.719612,90.395333
78,0.98565,0.46278,1.0,0.4597,23.9201,0.0,0.618691,23.719631,90.395225
78,0.99004,0.51652,1.0,0.54512,28.1756,0.15931,0.619147,23.720284,90.395364
78,0.99002,0.47894,1.0,0.344,34.4099,0.30846,0.627777,23.719896,90.395332
78,0.98761,0.44741,1.0,0.48529,19.9428,0.55261,0.61915,23.7199,90.395123
78,0.97922,0.44097,1.0,0.42989,30.0879,0.40497,0.602126,23.720725,90.394886
78,0.98831,0.52207,1.0,0.49743,60.6016,0.45033,0.690961,23.71962,90.395463
78,0.98941,0.54974,1.0,0.42401,40.2195,0.34388,0.582429,23.719901,90.395275
78,0.97859,0.50876,1.0,0.44352,33.3031,0.33735,0.56399,23.720683,90.39479
78,0.9897,0.48658,1.0,0.42674,40.5977,0.11163,0.609047,23.719784,90.395417
78,0.98684,0.57923,1.0,0.4391,17.9518,0.45908,0.719825,23.719881,90.395077
78,0.98266,0.41926,1.0,0.47052,32.8036,0.37345,0.614796,23.722364,90.395105
78,0.98527,0.53849,1.0,0.52374,44.3847,0.369,0.76504,23.722359,90.395323
78,0.9813,0.46,1.0,0.52541,8.0489,0.13973,0.586307,23.722261,90.394887
79,1.0,0.65791,1.0,0.48054,25.2698,0.48284,0.726378,23.71894,90.389513
79,0.93318,0.68674,1.0,0.424,21.7116,0.54225,0.669352,23.719713,90.39442
79,0.93468,0.69817,1.0,0.45946,91.831,0.46097,0.839069,23.719602,90.394403
79,0.93513,0.70365,1.0,0.53963,37.2526,0.39167,0.732185,23.719476,90.394491
79,0.93526,0.80813,1.0,0.47324,34.4046,0.40858,0.76963,23.719462,90.394494
79,0.93642,0.79118,1.0,0.51312,47.654,0.25843,0.786827,23.719474,90.394384
79,0.93637,0.63557,1.0,0.49187,20.9115,0.39129,0.625855,23.719439,90.394422
80,1.0,0.3659,0.81235,0.39073,70.9932,0.21195,0.621905,23.701432,90.390227
80,1.0,0.26601,0.92346,0.51603,4.824,0.28318,0.528351,23.701164,90.389772
80,1.0,0.36014,1.0,0.55752,18.1935,0.32034,0.637182,23.703761,90.387498
80,1.0,0.4035,1.0,0.45713,15.3934,0.66838,0.754901,23.700431,90.387486
80,1.0,0.36145,1.0,0.45111,45.1275,0.38657,0.698609,23.703331,90.389156
80,1.0,0.36251,1.0,0.45716,41.3095,0.406,0.61739,23.701204,90.385216
80,1.0,0.32427,1.0,0.50213,36.8109,0.32116,0.687652,23.70132,90.384843
80,1.0,0.34938,0.14568,0.54217,15.7851,0.42178,0.426846,23.714722,90.382368
80,1.0,0.36385,0.14568,0.55219,34.0568,0.53561,0.597586,23.750763,90.34631
81,1.0,0.49424,0.2,0.51286,24.0508,0.0,0.38185,23.694736,90.398102
81,1.0,0.46202,1.0,0.43762,30.2806,0.116,0.57055,23.708819,90.40181
81,1.0,0.43733,0.2,0.3713,61.9318,0.47123,0.559389,23.662064,90.445381
81,1.0,0.50143,0.2,0.65393,59.9972,0.18208,0.575695,23.750763,90.34631
81,0.93955,0.46549,1.0,0.42864,40.2578,0.23428,0.641495,23.712908,90.402859
81,0.93416,0.57337,1.0,0.49814,50.7747,0.35982,0.671664,23.713483,90.402744
81,0.93902,0.43137,1.0,0.48541,48.9379,0.21832,0.661118,23.713141,90.402672
81,0.94209,0.43956,1.0,0.42227,65.5262,0.52767,0.825083,23.712937,90.402615
81,0.93823,0.52457,1.0,0.48606,22.8325,0.46854,0.6115,23.713555,90.401296
81,0.94618,0.45413,1.0,0.45173,18.1756,0.0,0.527172,23.713004,90.4022
81,0.93951,0.47868,1.0,0.48063,27.6712,0.35048,0.706096,23.71281,90.402961
